id,tag_code,Tag_date,Exposure_Dam,Exposure_Ladder,Exposure_Start,Exposure_End,Exposure_Duration,Censor_Approach,Censor_Ladder,Species,Length..mm.,Weight..g.,Age
1,900_226000135164,4/30/13 12:00:00,1,NA,6/17/13 0:00:00,6/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,223,190,
1,900_226000135164,4/30/13 12:00:00,1,NA,6/18/13 0:00:00,6/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,223,190,
1,900_226000135164,4/30/13 12:00:00,1,NA,6/19/13 0:00:00,6/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,223,190,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/22/13 12:00:00,4/22/13 23:59:59,43199.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/23/13 0:00:00,4/23/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/24/13 0:00:00,4/24/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/25/13 0:00:00,4/25/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/26/13 0:00:00,4/26/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/27/13 0:00:00,4/27/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/28/13 0:00:00,4/28/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/29/13 0:00:00,4/29/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,4/30/13 0:00:00,4/30/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/1/13 0:00:00,5/1/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/2/13 0:00:00,5/2/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/3/13 0:00:00,5/3/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/4/13 0:00:00,5/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/5/13 0:00:00,5/5/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/6/13 0:00:00,5/6/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/7/13 0:00:00,5/7/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/8/13 0:00:00,5/8/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/9/13 0:00:00,5/9/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/10/13 0:00:00,5/10/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/11/13 0:00:00,5/11/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/12/13 0:00:00,5/12/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/13/13 0:00:00,5/13/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/14/13 0:00:00,5/14/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/15/13 0:00:00,5/15/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/16/13 0:00:00,5/16/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/17/13 0:00:00,5/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/18/13 0:00:00,5/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/19/13 0:00:00,5/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/20/13 0:00:00,5/20/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/21/13 0:00:00,5/21/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/22/13 0:00:00,5/22/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/23/13 0:00:00,5/23/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/24/13 0:00:00,5/24/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/25/13 0:00:00,5/25/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/26/13 0:00:00,5/26/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/27/13 0:00:00,5/27/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/28/13 0:00:00,5/28/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/29/13 0:00:00,5/29/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/30/13 0:00:00,5/30/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,5/31/13 0:00:00,5/31/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/1/13 0:00:00,6/1/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/2/13 0:00:00,6/2/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/3/13 0:00:00,6/3/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/4/13 0:00:00,6/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/5/13 0:00:00,6/5/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/6/13 0:00:00,6/6/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/7/13 0:00:00,6/7/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/8/13 0:00:00,6/8/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/9/13 0:00:00,6/9/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/10/13 0:00:00,6/10/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/11/13 0:00:00,6/11/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/12/13 0:00:00,6/12/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/13/13 0:00:00,6/13/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/14/13 0:00:00,6/14/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/15/13 0:00:00,6/15/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/16/13 0:00:00,6/16/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/17/13 0:00:00,6/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/18/13 0:00:00,6/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135167,4/22/13 12:00:00,1,NA,6/19/13 0:00:00,6/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,270,260,
1,900_226000135173,4/22/13 12:00:00,1,NA,4/22/13 12:00:00,4/22/13 23:59:59,43199.64,2,NA,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,1,NA,4/23/13 0:00:00,4/23/13 23:59:59,86399.64,2,NA,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,1,NA,4/24/13 0:00:00,4/24/13 23:59:59,86399.64,2,NA,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,1,NA,4/25/13 0:00:00,4/25/13 23:59:59,86399.64,2,NA,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,1,NA,4/26/13 0:00:00,4/26/13 14:53:00,86399.64,1,NA,Alosa aestivalis,290,215,
2,900_226000135173,4/22/13 12:00:00,NA,1,4/26/13 14:53:00,4/26/13 14:54:25,84.58999991,NA,0,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,2,,4/26/13 14:54:25,4/26/13 23:59:59,,2,,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,2,NA,4/27/13 0:00:00,4/27/13 9:26:52,86399.64,1,NA,Alosa aestivalis,290,215,
2,900_226000135173,4/22/13 12:00:00,NA,2,4/27/13 9:26:52,4/27/13 9:32:14,321.9400001,NA,0,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,3,,4/27/13 9:32:14,4/27/13 9:37:12,,1,,Alosa aestivalis,290,215,
2,900_226000135173,4/22/13 12:00:00,NA,3,4/27/13 9:37:12,4/27/13 9:37:12,0,NA,0,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,4,,4/27/13 9:37:12,4/27/13 23:59:59,,2,,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,4,NA,4/28/13 0:00:00,4/28/13 23:59:59,86399.64,2,NA,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,4,NA,4/29/13 0:00:00,4/29/13 23:59:59,86399.64,2,NA,Alosa aestivalis,290,215,
1,900_226000135173,4/22/13 12:00:00,4,NA,4/30/13 0:00:00,4/30/13 4:43:12,86399.64,1,NA,Alosa aestivalis,290,215,
2,900_226000135173,4/22/13 12:00:00,NA,4,4/30/13 4:43:12,4/30/13 4:51:13,0,NA,1,Alosa aestivalis,290,215,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/24/13 12:00:00,4/24/13 23:59:59,43199.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/25/13 0:00:00,4/25/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/26/13 0:00:00,4/26/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/27/13 0:00:00,4/27/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/28/13 0:00:00,4/28/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/29/13 0:00:00,4/29/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,4/30/13 0:00:00,4/30/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/1/13 0:00:00,5/1/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/2/13 0:00:00,5/2/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/3/13 0:00:00,5/3/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/4/13 0:00:00,5/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/5/13 0:00:00,5/5/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/6/13 0:00:00,5/6/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/7/13 0:00:00,5/7/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/8/13 0:00:00,5/8/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/9/13 0:00:00,5/9/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/10/13 0:00:00,5/10/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/11/13 0:00:00,5/11/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/12/13 0:00:00,5/12/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/13/13 0:00:00,5/13/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/14/13 0:00:00,5/14/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/15/13 0:00:00,5/15/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/16/13 0:00:00,5/16/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/17/13 0:00:00,5/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/18/13 0:00:00,5/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/19/13 0:00:00,5/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/20/13 0:00:00,5/20/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/21/13 0:00:00,5/21/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/22/13 0:00:00,5/22/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/23/13 0:00:00,5/23/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/24/13 0:00:00,5/24/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/25/13 0:00:00,5/25/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/26/13 0:00:00,5/26/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/27/13 0:00:00,5/27/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/28/13 0:00:00,5/28/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/29/13 0:00:00,5/29/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/30/13 0:00:00,5/30/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,5/31/13 0:00:00,5/31/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/1/13 0:00:00,6/1/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/2/13 0:00:00,6/2/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/3/13 0:00:00,6/3/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/4/13 0:00:00,6/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/5/13 0:00:00,6/5/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/6/13 0:00:00,6/6/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/7/13 0:00:00,6/7/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/8/13 0:00:00,6/8/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/9/13 0:00:00,6/9/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/10/13 0:00:00,6/10/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/11/13 0:00:00,6/11/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/12/13 0:00:00,6/12/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/13/13 0:00:00,6/13/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/14/13 0:00:00,6/14/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/15/13 0:00:00,6/15/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/16/13 0:00:00,6/16/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/17/13 0:00:00,6/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/18/13 0:00:00,6/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000135174,4/24/13 12:00:00,1,NA,6/19/13 0:00:00,6/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,234,220,
1,900_226000137582,5/3/13 12:00:00,1,NA,5/3/13 12:00:00,5/3/13 23:59:59,43199.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/4/13 0:00:00,5/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/5/13 0:00:00,5/5/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/6/13 0:00:00,5/6/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/7/13 0:00:00,5/7/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/8/13 0:00:00,5/8/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/9/13 0:00:00,5/9/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/10/13 0:00:00,5/10/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/11/13 0:00:00,5/11/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/12/13 0:00:00,5/12/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/13/13 0:00:00,5/13/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/14/13 0:00:00,5/14/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/15/13 0:00:00,5/15/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/16/13 0:00:00,5/16/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/17/13 0:00:00,5/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/18/13 0:00:00,5/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/19/13 0:00:00,5/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/20/13 0:00:00,5/20/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/21/13 0:00:00,5/21/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/22/13 0:00:00,5/22/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/23/13 0:00:00,5/23/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/24/13 0:00:00,5/24/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/25/13 0:00:00,5/25/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/26/13 0:00:00,5/26/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/27/13 0:00:00,5/27/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/28/13 0:00:00,5/28/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/29/13 0:00:00,5/29/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/30/13 0:00:00,5/30/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,5/31/13 0:00:00,5/31/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/1/13 0:00:00,6/1/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/2/13 0:00:00,6/2/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/3/13 0:00:00,6/3/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/4/13 0:00:00,6/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/5/13 0:00:00,6/5/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/6/13 0:00:00,6/6/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/7/13 0:00:00,6/7/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/8/13 0:00:00,6/8/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/9/13 0:00:00,6/9/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/10/13 0:00:00,6/10/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/11/13 0:00:00,6/11/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/12/13 0:00:00,6/12/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/13/13 0:00:00,6/13/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/14/13 0:00:00,6/14/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/15/13 0:00:00,6/15/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/16/13 0:00:00,6/16/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/17/13 0:00:00,6/17/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/18/13 0:00:00,6/18/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137582,5/3/13 12:00:00,1,NA,6/19/13 0:00:00,6/19/13 23:59:59,86399.64,2,NA,Alosa aestivalis,215,210,4
1,900_226000137590,5/3/13 12:00:00,1,NA,5/3/13 12:00:00,5/3/13 23:59:59,43199.64,2,NA,Alosa aestivalis,219,180,3
1,900_226000137590,5/3/13 12:00:00,1,NA,5/4/13 0:00:00,5/4/13 23:59:59,86399.64,2,NA,Alosa aestivalis,219,180,3
